data,preco_tecnico,preco_hibrido_base,preco_hibrido_bear,preco_hibrido_bull,ancora_dcf_base,ancora_dcf_bear,ancora_dcf_bull,intervalo_lo,intervalo_hi,previsao_media,previsao_std
2026-09-16,69.1025375366211,74.2128872913836,66.70937133099747,84.1957655827049,79.79115864544264,71.72363487368806,90.52440801160016,70.77040058596701,77.65537399680018,74.2128872913836,1.7563707680696878
2026-09-17,69.07371826171875,74.26302343034408,66.69798985135317,84.33707908729176,79.84103211691126,71.70777735504103,90.67176542267728,70.82346727538207,77.70257958530608,74.26302343034408,1.7548755892663286
2026-09-18,69.04516143798828,74.31394409776354,66.68728393322777,84.47948311308973,79.89093676179809,71.69192334236382,90.81936270504522,70.87760099283582,77.75028720269125,74.31394409776354,1.7532362780243442
2026-09-21,69.01678009033203,74.3656027228723,66.67721009092294,84.62292760332832,79.94087259958805,71.67607283488125,90.96720024917117,70.93281914374523,77.79838630199936,74.3656027228723,1.7514201934321736
2026-09-22,68.98849792480469,74.41795959590414,66.66773112939075,84.76737010966643,79.99083964977827,71.66022583181838,91.11527844615793,70.9891390947698,77.84678009703848,74.41795959590414,1.7493982148644602
2026-09-23,68.96025238037109,74.47098313665668,66.6588172534288,84.91277727725812,80.04083793187809,71.6443823324004,91.26359768774499,71.04656997773432,77.89539629557905,74.47098313665668,1.7471495708787537
2026-09-24,68.93201904296875,74.52466213151556,66.65045698072736,85.05913885754936,80.09086746540898,71.62854233585266,91.41215836630946,71.10511540884157,77.94420885418954,74.52466213151556,1.7446666952418293
2026-09-25,68.90379180908204,74.57899492681543,66.64264740800343,85.20645547782337,80.14092826990466,71.61270584140073,91.56096087486722,71.16477087483247,77.99321897879838,74.57899492681543,1.7419510469300805
2026-09-28,68.8756202697754,74.63400792514469,66.63541068884501,85.35475984900202,80.19102036491107,71.59687284827032,91.71000560707387,71.22552698970283,78.04248886058654,74.63400792514469,1.739020885429517
2026-09-29,68.8475715637207,74.68973550357087,66.6287760133561,85.50409393698746,80.24114376998634,71.5810433556873,91.85929295722583,71.28737074065846,78.09210026648329,74.68973550357087,1.7359003892410265
2026-09-30,68.81971588134766,74.74621251290546,66.62277289269088,85.65450041334158,80.29129850470082,71.56521736287776,92.00882332026138,71.35028682501765,78.14213820079327,74.74621251290546,1.7326151468815332
2026-10-01,68.79211730957032,74.80346982295187,66.61742719023337,85.80601754842574,80.34148458863709,71.5493948690679,92.15859709176165,71.41426564858827,78.19267399731547,74.80346982295187,1.7291858032467324
2026-10-02,68.76483764648438,74.86153621103414,66.61276281724308,85.9586813574047,80.39170204139002,71.53357587348412,92.30861466795173,71.47929691480707,78.2437755072612,74.86153621103414,1.7256322939933995
2026-10-05,68.73793334960938,74.92043698291907,66.6088005148363,86.11252400347891,80.44195088256667,71.51776037535302,92.45887644570168,71.54537384285594,78.2955001229822,74.92043698291907,1.7219709898281272
2026-10-06,68.71146926879882,74.98020058336633,66.60556373942372,86.26758138392248,80.4922311317864,71.5019483739013,92.6093828225276,71.6124871747327,78.34791399199995,74.98020058336633,1.7182211268538858
2026-10-07,68.68552322387696,75.04086057899693,66.60308041098749,86.42389543213343,80.54254280868078,71.48613986835589,92.76013419659272,71.68062295125586,78.401098206738,75.04086057899693,1.714406952929121
2026-10-08,68.66020126342774,75.1024626916933,66.60138913130535,86.58152225595204,80.5928859328937,71.47033485794388,92.91113096670828,71.74976784209784,78.45515754128877,75.1024626916933,1.710558596732382
2026-10-09,68.63559036254883,75.16504202147844,66.60051895675346,86.74050592346339,80.64326052408128,71.45453334189253,93.06237353233487,71.81990549885879,78.5101785440981,75.16504202147844,1.7067023074590046
2026-10-12,68.6117774963379,75.22863239736111,66.60049771676108,86.90088920381339,80.69366660191201,71.43873531942924,93.21386229358322,71.8910251027618,78.56623969196042,75.22863239736111,1.7028608645914864
2026-10-13,68.58881301879883,75.2932493990954,66.60133700052663,87.0626939280805,80.74410418606658,71.42294078978163,93.36559765121541,71.96311566959993,78.62338312859087,75.2932493990954,1.6990478211711615
2026-10-14,68.56669845581055,75.35888563546543,66.6030280523736,87.22591541868391,80.79457329623801,71.40714975217746,93.51758000664587,72.0361767282037,78.68159454272715,75.35888563546543,1.6952596465621028
2026-10-15,68.54536361694336,75.42550125883828,66.60553348142658,87.39051136619373,80.84507395213168,71.39136220584464,93.6698097619425,72.11021482674673,78.74078769092984,75.42550125883828,1.691472669434467
2026-10-16,68.52465896606445,75.49302202935509,66.60878567474299,87.55639939568833,80.89560617346521,71.37557815001132,93.82228731982764,72.18524987052986,78.80079418818032,75.49302202935509,1.6876388565434817
2026-10-19,68.50434265136718,75.56133517212706,66.61268327318007,87.72345205681918,80.94616997996862,71.35979758390576,93.97501308367923,72.2613200781112,78.86135026614292,75.56133517212706,1.6836811704162544
2026-10-20,68.48414535522461,75.6303197040526,66.61711802719017,87.89153184220172,80.99676539138419,71.34402050675641,94.12798745753182,72.33847283513613,78.92216657296906,75.6303197040526,1.6795137086308523
2026-10-21,68.46376266479493,75.69984355768047,66.62197229544147,88.06048779254796,81.04739242746658,71.32824691779189,94.28121084607763,72.41675888688769,78.98292822847324,75.69984355768047,1.6750431993840724
2026-10-22,68.44286651611328,75.76976938024467,66.62712418460022,88.23016218334513,81.09805110798278,71.31247681624099,94.43468365466771,72.4962402246603,79.04329853582904,75.76976938024467,1.670167936522636
2026-10-23,68.42113418579102,75.8399673032108,66.63245878737958,88.40040537689141,81.14874145271219,71.29671020133267,94.5884062893129,72.57697911964323,79.10295548677837,75.8399673032108,1.664789889575292
2026-10-26,68.39835968017579,75.91036193906413,66.63790941000043,88.57113069959271,81.19946348144649,71.28094707229606,94.74237915668496,72.65901544206551,79.16170843606275,75.91036193906413,1.6588502535707217
2026-10-27,68.37451934814453,75.98095756578107,66.64347945865384,88.74234417329808,81.25021721398979,71.26518742836046,94.89660266411765,72.74235300745109,79.21956212411105,75.98095756578107,1.6523492644540745
2026-10-28,68.34971160888672,76.05180959010526,66.6492171349762,88.91411161763361,81.30100267015854,71.24943126875536,95.05107721960778,72.82697499563537,79.27664418457516,76.05180959010526,1.645323772688724
2026-10-29,68.3241798400879,76.12303147924447,66.65522131619197,89.08656706172053,81.35181986978161,71.23367859271038,95.2058032318163,72.91283484722348,79.33322811126547,76.12303147924447,1.637855424500511
2026-10-30,68.29833755493163,76.19480227391121,66.66164791355116,89.25992188659849,81.40266883270023,71.21792939945534,95.36078111006945,72.99985778408211,79.3897467637403,76.19480227391121,1.6300737193005588
2026-11-02,68.2726333618164,76.26730870814478,66.66865903483016,89.4343973386326,81.45354957876809,71.20218368822023,95.51601126435969,73.0879633581628,79.44665405812677,76.26730870814478,1.6221149744806025
2026-11-03,68.2473518371582,76.34066504644474,66.67635294233126,89.61013048012558,81.50446212785121,71.1864414582352,95.67149410534691,73.17710776137534,79.50422233151414,76.34066504644474,1.614059839321126
2026-11-04,68.2225471496582,76.41488984544286,66.68474404234465,89.78714646035242,81.5554064998281,71.17070270873056,95.82723004435948,73.26728503625162,79.5624946546341,76.41488984544286,1.6059208210159404
2026-11-05,68.19809646606446,76.48993145670721,66.69378547562401,89.96538794913813,81.60638271458963,71.15496743893682,95.98321949339537,73.35851975274625,79.62134316066818,76.48993145670721,1.5976590326331424
2026-11-06,68.17380599975586,76.56571259355111,66.70340820254532,90.14476719414142,81.65739079203917,71.13923564808465,96.13946286512315,73.45084489434682,79.68058029275541,76.56571259355111,1.589218213879745
2026-11-09,68.14947967529297,76.64215810329958,66.71354527172451,90.32519859949723,81.70843075209245,71.12350733540487,96.2959605728832,73.54428983656419,79.74002637003497,76.64215810329958,1.5805450340486684
2026-11-10,68.12499694824218,76.71922470985419,66.72415767934766,90.50663382519224,81.75950261467774,71.10778250012848,96.45271303068868,73.63887368641406,79.79957573329432,76.71922470985419,1.5716076650204767
2026-11-11,68.10031509399414,76.79690026427508,66.73523360025034,90.68906108963031,81.81060639973572,71.09206114148667,96.60972065322674,73.73459885873564,79.85920166981452,76.79690026427508,1.5623986762956343
2026-11-12,68.07548599243164,76.87520868395418,66.74679256171041,90.87251119180034,81.8617421272195,71.07634325871076,96.76698385585956,73.83146090497719,79.91895646293118,76.87520868395418,1.552932540294384
2026-11-13,68.05060348510742,76.9541884289795,66.75886663890545,91.05703225664497,81.91290981709471,71.06062885103229,96.92450305462543,73.92944360782445,79.97893325013456,76.9541884289795,1.543237153650538
2026-11-16,68.02577667236328,77.03388214437305,66.77149142380745,91.24267755333815,81.96410948933948,71.04491791768294,97.08227866623987,74.02853396126658,80.03923032747953,77.03388214437305,1.5333409097481996
2026-11-17,68.00109558105468,77.11432384483263,66.78469491145421,91.42949032636109,82.01534116394433,71.02921045789456,97.2403111080968,74.12872043916437,80.09992725050088,77.11432384483263,1.5232670437082934
2026-11-18,67.97664184570313,77.19554322914557,66.79850126514125,91.6175088651951,82.06660486091239,71.01350647089916,97.39860079826951,74.22999800791352,80.16108845037762,77.19554322914557,1.5130332761388003
2026-11-19,67.95248184204101,77.27756321963412,66.81292870506357,91.80676355589858,82.11790060025922,70.99780595592895,97.55714815551187,74.33235903099894,80.22276740826929,77.27756321963412,1.5026551982832503
2026-11-20,67.92867279052734,77.36040262760721,66.8279918358245,91.99728001089647,82.16922840201292,70.98210891221629,97.71595359925938,74.4358040781435,80.28500117707092,77.36040262760721,1.492142117073324
2026-11-23,67.90526123046875,77.44407555861348,66.8437011482497,92.18907833678324,82.22058828621408,70.9664153389937,97.87501754963036,74.54033000208449,80.34782111514247,77.44407555861348,1.4815028349637713
2026-11-24,67.88231735229492,77.52860336418676,66.86007334376575,92.3821873480507,82.27198027291587,70.9507252354939,98.03434042742697,74.64592817290405,80.41127855546948,77.52860336418676,1.4707526486136293
2026-11-25,67.85993041992188,77.6140127082935,66.87712964199147,92.57664230422274,82.32340438218395,70.93503860094977,98.19392265413634,74.75258951167179,80.47543590491522,77.6140127082935,1.4599097941947508
2026-11-26,67.83820266723633,77.70033306486604,66.89489360705169,92.77248195398256,82.3748606340965,70.91935543459432,98.35376465193175,74.86030162608748,80.54036450364461,77.70033306486604,1.4489956320298798
2026-11-27,67.81722640991211,77.78758905728154,66.91338454787893,92.96973939665449,82.42634904874434,70.90367573566078,98.51386684367368,74.96905769539232,80.60612041917075,77.78758905728154,1.4380262050455153
2026-11-30,67.79706192016602,77.87579327488794,66.93261136198687,93.16843345941204,82.47786964623076,70.88799950338253,98.67422965291095,75.07884990501108,80.6727366447648,77.87579327488794,1.4270119234065577
2026-12-01,67.77771224975587,77.96493910097188,66.95256642034933,93.36856003642603,82.52942244667162,70.87232673699312,98.83485350388183,75.1896834867902,80.74019471515355,77.96493910097188,1.4159467419294227
2026-12-02,67.75910110473633,78.05499469954756,66.97322047771551,93.5700847653134,82.58100747019543,70.85665743572626,98.9957388215152,75.30157053633519,80.80841886275994,78.05499469954756,1.4048082465369243
2026-12-03,67.74104080200195,78.14589469094985,66.99451562753681,93.77293288652488,82.6326247369432,70.84099159881586,99.15688603143163,75.4145351719935,80.87725420990618,78.14589469094985,1.393550774977723
2026-12-04,67.7232536315918,78.23754916374762,67.01637314273795,93.97699986617133,82.68427426706857,70.82532922549598,99.31829555994453,75.52861610194435,80.94648222555088,78.23754916374762,1.3821087050016636
2026-12-07,67.7054214477539,78.32986056269189,67.03870801772861,94.1821715533091,82.73595608073776,70.80967031500082,99.47996783406127,75.64385785085402,81.01586327452976,78.32986056269189,1.3704095468560593
2026-12-08,67.68718795776367,78.42272528463242,67.06143036022078,94.38832605363373,82.78767019812963,70.79401486656481,99.64190328148429,75.76031227086222,81.08513829840263,78.42272528463242,1.3583739866174496
2026-12-09,67.66818618774414,78.5160424848139,67.08445293663252,94.59534430157545,82.8394166394356,70.77836287942247,99.80410233061228,75.87802991026501,81.15405505936278,78.5160424848139,1.3459247829331054
2026-12-10,67.64813461303712,78.60974236753046,67.10771531270682,94.80314419416315,82.89119542485973,70.76271435280859,99.9665654105413,75.99705124870118,81.22243348635973,78.60974236753046,1.3330056728720823
2026-12-11,67.62697525024414,78.70382380712987,67.13121583003633,95.01172619373915,82.9430065746187,70.74706928595803,100.12929295106586,76.11738047354025,81.29026714071948,78.70382380712987,1.3196139457089855
2026-12-14,67.6048210144043,78.79833507319964,67.15499493124193,95.22115045051372,82.99485010894189,70.7314276781059,100.29228538268013,76.23900341231018,81.3576667340891,78.79833507319964,1.3057814596374744
2026-12-15,67.58196105957032,78.89337166646398,67.17913313920425,95.43153448388946,83.04672604807125,70.71578952848743,100.45554313657901,76.36188353728194,81.42485979564601,78.89337166646398,1.2915755761132857
2026-12-16,67.55885848999023,78.98907199909506,67.20374721212818,95.64304823887721,83.09863441226142,70.70015483633802,100.61906664465936,76.48596263163498,81.49218136655514,78.98907199909506,1.2770966160510668
2026-12-17,67.53602752685546,79.08558062743386,67.2289587346832,95.85586978374343,83.15057522177965,70.68452360089327,100.78285633952103,76.61117926423626,81.55998199063146,79.08558062743386,1.2624496751008185
2026-12-18,67.51381378173828,79.1829886925829,67.25484350939622,96.07011308754745,83.20254849690592,70.66889582138892,100.94691265446812,76.73749481594473,81.62848256922106,79.1829886925829,1.2477009574684537
2026-12-21,67.49228134155274,79.28130796448826,67.28140972207957,96.28579617416109,83.25455425793287,70.65327149706089,101.11123602351003,76.86491036310687,81.69770556586965,79.28130796448826,1.2328559190721355
2026-12-22,67.4712417602539,79.38048389983757,67.30860929927702,96.50285651486918,83.3065925251658,70.63765062714526,101.27582688136269,76.99344978424023,81.76751801543492,79.38048389983757,1.2178745487741558
2026-12-23,67.45039215087891,79.4804362206516,67.33637252453119,96.72120000540781,83.35866331892272,70.62203321087831,101.44068566344963,77.12315309050864,81.83771935079456,79.4804362206516,1.2026954745627314
2026-12-24,67.42942810058594,79.58108936454119,67.36463390608336,96.94073790100042,83.41076665953435,70.60641924749645,101.60581280590317,77.25405811490654,81.90812061417583,79.58108936454119,1.1872608416503312
2026-12-25,67.4081428527832,79.6823967470958,67.39335268001965,97.16141642872316,83.46290256734407,70.59080873623628,101.77120874556562,77.386186226698,81.97860726749359,79.6823967470958,1.1715359797947935
2026-12-28,67.38647232055663,79.78434970337076,67.42252026227288,97.38322787744752,83.51507106270807,70.57520167633456,101.93687391999033,77.51954397592148,82.04915543082005,79.78434970337076,1.1555131262496359
2026-12-29,67.36448745727539,79.88697264056154,67.45215602003822,97.60620490671332,83.56727216599515,70.55959806702822,102.10280876744297,77.65412379284564,82.11982148827744,79.88697264056154,1.139208595773416
2026-12-30,67.34234848022462,79.99030955971702,67.48229578295253,97.83040426477767,83.6195058975869,70.54399790755437,102.26901372690259,77.78991046665969,82.19070865277435,79.99030955971702,1.1226525984986355
2026-12-31,67.3202293395996,80.09440487251764,67.51297560347548,98.05588342386586,83.6717722778777,70.52840119715027,102.43548923806281,77.92688749602999,82.2619222490053,80.09440487251764,1.105876212493701
2027-01-01,67.29826431274414,80.19929119516073,67.54422147564087,98.28268562488167,83.72407132727454,70.51280793505337,102.602235741333,78.06504436867755,82.3335380216439,80.19929119516073,1.0889014420832506
2027-01-04,67.27654266357422,80.30498890112236,67.57604900097587,98.51083925690118,83.77640306619733,70.49721812050127,102.7692536778395,78.20437284585391,82.4056049563908,80.30498890112236,1.0717428853410456
2027-01-05,67.25512466430663,80.41151065220441,67.60846724187013,98.74036334617784,83.8287675150786,70.48163175273174,102.9365434894266,78.34486989863574,82.47815140577309,80.41151065220441,1.0544085477391205
2027-01-06,67.23405838012695,80.51886560491144,67.64148228275937,98.971272679302,83.88116469436373,70.46604883098273,103.10410561865794,78.48653773594613,82.55119347387675,80.51886560491144,1.0369019739618899
2027-01-07,67.21337051391602,80.62705745211566,67.67509559890092,99.20357537224238,83.93359462451086,70.45046935449236,103.27194050881752,78.62937296207645,82.62474194215488,80.62705745211566,1.0192267806322513
2027-01-08,67.19309768676757,80.73609161375649,67.70931010629316,99.43728169309252,83.98605732599094,70.4348933224989,103.44004860391094,78.77337821154183,82.69880501597115,80.73609161375649,1.0013843888850318
2027-01-11,67.17330398559571,80.84597820788366,67.74413264512778,99.67240773568962,84.03855281928769,70.4193207342408,103.60843034866657,78.91855061618469,82.77340579958263,80.84597820788366,0.9833814243362093
2027-01-12,67.15406875610351,80.95672922549525,67.77957159785697,99.9089719621735,84.09108112489761,70.40375158895668,103.77708618853673,79.06488798458115,82.84857046640936,80.95672922549525,0.965225122915361
2027-01-13,67.13549880981445,81.0683604312775,67.81563847263484,100.146997562765,84.14364226333007,70.38818588588533,103.94601656969881,79.21238563897921,82.92433522357578,81.0683604312775,0.9469259144378963
2027-01-14,67.11767883300782,81.18088163427068,67.85233975809767,100.38650044820352,84.1962362551072,70.3726236242657,104.11522193905651,79.36104233274567,83.00072093579568,81.18088163427068,0.9284894395535724
2027-01-15,67.10064697265625,81.29429261897084,67.88967354652293,100.62748417649911,84.24886312076403,70.35706480333691,104.28470274424106,79.51085738389577,83.07772785404592,81.29429261897084,0.9099159362627963
2027-01-18,67.08438034057617,81.40858181078036,67.92762845572663,100.86993823730664,84.30152288084832,70.34150942233826,104.45445943361227,79.6618383909835,83.15532523057722,81.40858181078036,0.8911956223453373
2027-01-19,67.0687240600586,81.52371530007909,67.96617451851918,101.11382436797172,84.3542155559208,70.3259574805092,104.62449245625989,79.81400120088864,83.23342939926954,81.52371530007909,0.8723031118318587
2027-01-20,67.05339889526367,81.63964111989841,68.00526682463527,101.35908172550549,84.40694116655494,70.31040897708938,104.79480226200462,79.96737071009225,83.31191152970457,81.63964111989841,0.8531991886766147
2027-01-21,67.03807220458984,81.75630356450476,68.0448575013213,101.6056445687835,84.45969973333715,70.29486391131856,104.96538930139944,80.12197427412671,83.39063285488281,81.75630356450476,0.8338414746826768
2027-01-22,67.0223602294922,81.87364482764308,68.08489708851737,101.85344427265454,84.51249127686664,70.27932228243672,105.13625402573075,80.27784281231287,83.46944684297328,81.87364482764308,0.8141847016990846
2027-01-25,67.00586318969727,81.99161145415754,68.12533990644168,102.10241734822895,84.56531581775555,70.263784089684,105.30739688701955,80.43500400061998,83.54821890769509,81.99161145415754,0.7941874762946693
2027-01-26,66.98828125,82.11017212281803,68.16615880289098,102.35252763608564,84.61817337662887,70.24824933230069,105.47881833802263,80.59347652366802,83.62686772196804,82.11017212281803,0.7738242852806184
2027-01-27,66.96954116821288,82.2293337850073,68.20735846190153,102.6037865813269,84.67106397412454,70.23271800952725,105.65051883223379,80.75326236031816,83.70540520969644,82.2293337850073,0.7530976656577254
2027-01-28,66.94979400634766,82.34913618088453,68.24897072446423,102.85624662302885,84.72398763089328,70.21719012060433,105.82249882388508,80.9143455306786,83.78392683109045,82.34913618088453,0.7320360460234282
2027-01-29,66.92941436767578,82.46964681464735,68.29105031280737,103.10999511722548,84.77694436759883,70.20166566477273,105.99475876794793,81.07669754632865,83.86259608296605,82.46964681464735,0.7106884022034194
2027-02-01,66.90898818969727,82.59095433655405,68.33366925787543,103.36514622874668,84.82993420491782,70.18614464127342,106.16729912013436,81.2402811940108,83.94162747909729,82.59095433655405,0.6891189502771647
2027-02-02,66.88910064697265,82.71313676658647,68.37689055704638,103.62180125575551,84.88295716353977,70.17062704934753,106.34012033689822,81.40506320517083,84.02121032800211,82.71313676658647,0.6673844701100201
2027-02-03,66.87008438110351,82.83623069329215,68.42074277078896,103.88000993823441,84.93601326416717,70.15511288823637,106.51322287543643,81.57103041399522,84.10143097258909,82.83623069329215,0.6455103465800659
2027-02-04,66.85190505981446,82.96022340986573,68.46521367789505,104.13976032708038,84.98910252751541,70.13960215718143,106.68660719369005,81.73819242285212,84.18225439687934,82.96022340986573,0.6234851974559266
2027-02-05,66.8342384338379,83.08506991144307,68.5102644633231,104.40099983255587,85.04222497431289,70.12409485542433,106.8602737503457,81.90657258447541,84.26356723841073,83.08506991144307,0.6012741464120706
2027-02-08,66.81665115356445,83.2107192290818,68.55585152682696,104.66366814405315,85.09538062530088,70.1085909822069,107.03422300483656,82.07619761819862,84.34524083996499,83.2107192290818,0.5788375565730558
2027-02-09,66.79874725341797,83.33713219515042,68.60194112767692,104.92771955991127,85.1485695012337,70.09309053677111,107.20845541734373,82.24708861394346,84.42717577635737,83.33713219515042,0.5561446842892618
2027-02-10,66.78028564453125,83.46429232952303,68.64851829706397,105.19313678151084,85.20179162287859,70.07759351835911,107.38297144879739,82.41925593785592,84.50932872119014,83.46429232952303,0.5331818324832195
2027-02-11,66.76123733520508,83.59220781854451,68.69558838527072,105.45993355272833,85.25504701101579,70.0620999262132,107.55777156087805,82.59270018364991,84.59171545343911,83.59220781854451,0.5099528749462271
2027-02-12,66.74176483154297,83.7209047216522,68.74317139782698,105.72814623655245,85.30833568643853,70.04660975957584,107.73285621601775,82.76741316021936,84.67439628308504,83.7209047216522,0.4864752864453295
2027-02-15,66.72212371826171,83.85041409112894,68.7912913664872,105.99781764599079,85.36165766995302,70.03112301768974,107.90822587740126,82.94338317165683,84.75744501060105,83.85041409112894,0.46277087728169014
2027-02-16,66.70256042480469,83.98076158394502,68.83996781677209,106.26898393089505,85.41501298237847,70.01563969979766,108.08388100896734,83.12060204910166,84.84092111878839,83.98076158394502,0.4388569055323307
2027-02-17,66.68323287963867,84.11196155774215,68.8892109513505,106.54166706574706,85.46840164454716,70.0001598051426,108.25982207541,83.29906726530415,84.92485585018015,84.11196155774215,0.41474198593775646
2027-02-18,66.66422042846679,84.24401980028077,68.93902392289054,106.81587823904017,85.52182367730434,69.98468333296772,108.4360495421796,83.47878024152463,85.0092593590369,84.24401980028077,0.390428346304153
2027-02-19,66.64555969238282,84.3769377248419,68.98940629409168,107.09162312385169,85.57527910150827,69.96921028251633,108.61256387548426,83.65974371116329,85.0941317385205,84.3769377248419,0.3659153131013335
2027-02-22,66.62726745605468,84.510714830745,69.04035606293766,107.36890497613895,85.6287679380303,69.9537406530319,108.78936554229097,83.84196179506202,85.17946786642798,84.510714830745,0.3412005284096862
2027-02-23,66.60934371948242,84.64534934078634,69.09187018962177,107.64772543324719,85.68229020775479,69.9382744437581,108.96645501032681,84.02543965657483,85.26525902499785,84.64534934078634,0.31628045112831715
2027-02-24,66.5917869567871,84.78083935677805,69.14394554335783,107.92808597681042,85.73584593157918,69.92281165393875,109.14383274808033,84.21018170011416,85.35149701344193,84.78083935677805,0.2911518656448391
2027-02-25,66.57462692260742,84.91718451829338,69.19658025444717,108.20999004570827,85.78943513041396,69.90735228281783,109.32149922480262,84.39619197385527,85.4381770627315,84.91718451829338,0.26581252267250566
2027-02-26,66.55794677734374,85.05438621523565,69.24977388203516,108.49344331702066,85.84305782518267,69.89189632963948,109.49945491050865,84.5834739653254,85.52529846514591,85.05438621523565,0.24026135199502954
2027-03-01,66.54184036254883,85.19244463188006,69.30352500342617,108.77844994289069,85.89671403682198,69.87644379364804,109.6777002759785,84.77203118926397,85.61285807449616,85.19244463188006,0.21449665439596927
2027-03-02,66.52641220092774,85.33135852846041,69.35783104070708,109.06501226367907,85.95040378628157,69.86099467408799,109.85623579275857,84.96186868116447,85.70084837575635,85.33135852846041,0.18851522821221148
2027-03-03,66.51172256469727,85.47112331388162,69.41268670045191,109.35312833305593,86.00412709452428,69.84554897020398,110.0350619331629,85.1529922239279,85.78925440383534,85.47112331388162,0.16231178058863582
2027-03-04,66.49776153564453,85.61173152334388,69.46808437277792,109.64279250820452,86.05788398252604,69.83010668124085,110.21417917027426,85.34540972211084,85.87805332457691,85.61173152334388,0.1358784700168551
2027-03-05,66.4843849182129,85.75317320283122,69.52401445289625,109.93399592424048,86.11167447127586,69.81466780644357,110.39358797794569,85.53912954029693,85.96721686536551,85.75317320283122,0.10920595027260112
2027-03-08,66.47131652832032,85.89543925385041,69.58046805903705,110.22673077032883,86.1654985817759,69.79923234505729,110.57328883080143,85.73416058666622,86.0567179210346,85.89543925385041,0.082285034277652
2027-03-09,66.45820922851563,86.03852521541869,69.63744009050444,110.5209951532302,86.21935633504145,69.78380029632736,110.75328220423837,85.93050955644289,86.14654087439449,86.03852521541869,0.055110030089691286
2027-03-10,66.44466629028321,86.18243314372334,69.69493073181323,110.8167955439861,86.27324775210093,69.76837165949924,110.93356857442728,86.12818031769018,86.23668596975651,86.18243314372334,0.027680013282226572
2027-03-11,66.43025817871094,86.32717285399586,69.7529464338186,111.11414841831404,86.32717285399586,69.7529464338186,111.11414841831403,86.32717285399586,86.32717285399586,86.32717285399586,0.0
